"PVWatts: Hourly PV Performance Data"
"Requested Location:","johannesburg south africa"
"Location:","HARARE, ZIMBABWE"
"Lat (deg S):","17.92"
"Long (deg E):","31.13"
"Elev (m):","1503"
"DC System Size (kW):","3"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","30"
"Array Azimuth (deg):","0"
"System Losses:","14"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","1.85"
"Initial Cost","40.00"
"Cost of Electricity Generated by System ($/kWh):","1.88"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"5","2","6","59","24","13","3.9","43.661","12.391","109.633","90.896"
"5","2","7","471","93","15.2","5.1","322.42","20.199","809.599","774.619"
"5","2","8","722","86","17","4.6","585.043","28.173","1466.156","1410.879"
"5","2","9","688","152","18.8","4.1","757.085","34.79","1858.993","1789.231"
"5","2","10","561","264","20.6","3.6","834.613","39.296","2008.227","1932.503"
"5","2","11","478","359","21.6","3.8","884.671","41.149","2109.207","2029.305"
"5","2","12","480","353","22.6","3.9","876.081","41.873","2081.02","2002.296"
"5","2","13","554","257","23.6","4.1","806.349","41.079","1922.423","1850.158"
"5","2","14","344","267","22.7","3.4","562.494","35.84","1373.957","1321.826"
"5","2","15","180","195","21.8","2.8","313.898","29.358","786.303","751.953"
"5","2","16","16","93","20.9","2.1","95.584","22.726","247.54","226.043"
"5","2","17","0","8","20.4","2.4","7.217","19.152","19.131","2.088"
"5","2","18","0","0","19.9","2.8","0","19.9","0","0"
"5","2","19","0","0","19.4","3.1","0","19.4","0","0"
"5","2","20","0","0","19","3.3","0","19","0","0"
"5","2","21","0","0","18.6","3.4","0","18.6","0","0"
"5","2","22","0","0","18.2","3.6","0","18.2","0","0"
"5","2","23","0","0","17","3.6","0","17","0","0"
"5","3","0","0","0","15.8","3.6","0","15.8","0","0"
"5","3","1","0","0","14.6","3.6","0","14.6","0","0"
"5","3","2","0","0","14.7","3.6","0","14.7","0","0"
"5","3","3","0","0","14.8","3.6","0","14.8","0","0"
"5","3","4","0","0","14.9","3.6","0","14.9","0","0"
"5","3","5","0","0","15","3.1","0","15","0","0"
"5","3","6","0","16","15.4","3.6","14.46","14.138","39.211","21.8"
"5","3","7","142","87","15.8","4.1","160.451","17.838","415.442","390.293"
"5","3","8","157","221","17.4","3.6","335.069","23.848","864.568","828.076"
"5","3","9","262","307","19.1","3.1","551.337","31.339","1378.363","1326.084"
"5","3","10","432","305","20.7","2.6","755.726","39.049","1820.733","1752.459"
"5","3","11","329","377","21.6","2.6","742.096","40.126","1778.492","1711.841"
"5","3","12","238","401","22.4","2.6","659.344","38.924","1589.77","1530.125"
"5","3","13","137","392","23.3","2.6","539.41","36.752","1314.619","1264.462"
"5","3","14","189","279","23.4","2.6","441.344","34.189","1087.637","1044.66"
"5","3","15","96","220","23.6","2.6","282.421","30.271","706.896","674.647"
"5","3","16","61","97","23.7","2.6","122.413","25.988","307.968","285.194"
"5","3","17","0","8","22.2","2.8","7.217","21.126","18.958","1.918"
"5","3","18","0","0","20.7","2.9","0","20.7","0","0"
"5","3","19","0","0","19.2","3.1","0","19.2","0","0"
"5","3","20","0","0","19.1","3.1","0","19.1","0","0"
"5","3","21","0","0","18.9","3.1","0","18.9","0","0"
"5","3","22","0","0","18.8","3.1","0","18.8","0","0"
"5","3","23","0","0","17.5","3.3","0","17.5","0","0"
"5","4","0","0","0","16.3","3.4","0","16.3","0","0"
"5","4","1","0","0","15","3.6","0","15","0","0"
"5","4","2","0","0","14.7","3.3","0","14.7","0","0"
"5","4","3","0","0","14.4","2.9","0","14.4","0","0"
"5","4","4","0","0","14.1","2.6","0","14.1","0","0"
"5","4","5","0","0","14.2","2.6","0","14.2","0","0"
"5","4","6","57","23","15.7","3.6","42.409","15.091","105.315","86.661"
"5","4","7","463","93","17.3","4.6","320.115","22.57","795.724","761.119"
"5","4","8","715","95","19.2","4.3","593.212","30.985","1467.299","1411.983"
"5","4","9","781","114","21.2","3.9","789.92","38.127","1907.344","1835.678"
